State,District,Market,Commodity,Arrival_Date,Min_Price,Max_Price,Modal_Price
Maharashtra,Nashik,Nashik APMC,Sugarcane,15/01/2026,348,408,378
Maharashtra,Nashik,Nashik APMC,Sugarcane,16/01/2026,347,408,378
Maharashtra,Nashik,Nashik APMC,Sugarcane,17/01/2026,343,403,373
Maharashtra,Nashik,Nashik APMC,Sugarcane,18/01/2026,356,418,387
Maharashtra,Nashik,Nashik APMC,Sugarcane,19/01/2026,318,373,346
Maharashtra,Nashik,Nashik APMC,Sugarcane,20/01/2026,327,384,355
Maharashtra,Nashik,Nashik APMC,Sugarcane,21/01/2026,341,400,370
Maharashtra,Nashik,Nashik APMC,Sugarcane,22/01/2026,322,378,350
Maharashtra,Nashik,Nashik APMC,Sugarcane,23/01/2026,340,399,370
Maharashtra,Nashik,Nashik APMC,Sugarcane,24/01/2026,341,401,371
Maharashtra,Nashik,Nashik APMC,Sugarcane,25/01/2026,370,434,402
Maharashtra,Nashik,Nashik APMC,Sugarcane,26/01/2026,352,413,382
Maharashtra,Nashik,Nashik APMC,Sugarcane,27/01/2026,367,431,399
Maharashtra,Nashik,Nashik APMC,Sugarcane,28/01/2026,356,417,387
Maharashtra,Nashik,Nashik APMC,Sugarcane,29/01/2026,343,402,372
Maharashtra,Nashik,Nashik APMC,Sugarcane,30/01/2026,354,416,385
Maharashtra,Nashik,Nashik APMC,Sugarcane,31/01/2026,365,428,397
Maharashtra,Nashik,Nashik APMC,Sugarcane,01/02/2026,373,438,406
Maharashtra,Nashik,Nashik APMC,Sugarcane,02/02/2026,352,413,383
Maharashtra,Nashik,Nashik APMC,Sugarcane,03/02/2026,328,385,357
Maharashtra,Nashik,Nashik APMC,Sugarcane,04/02/2026,328,385,356
Maharashtra,Nashik,Nashik APMC,Sugarcane,05/02/2026,351,412,382
Maharashtra,Nashik,Nashik APMC,Sugarcane,06/02/2026,319,374,347
Maharashtra,Nashik,Nashik APMC,Sugarcane,07/02/2026,387,455,421
Maharashtra,Nashik,Nashik APMC,Sugarcane,08/02/2026,368,432,400
Maharashtra,Nashik,Nashik APMC,Sugarcane,09/02/2026,349,409,379
Maharashtra,Nashik,Nashik APMC,Sugarcane,10/02/2026,342,401,371
Maharashtra,Nashik,Nashik APMC,Sugarcane,11/02/2026,377,443,410
Maharashtra,Nashik,Nashik APMC,Sugarcane,12/02/2026,343,402,373
Maharashtra,Nashik,Nashik APMC,Sugarcane,13/02/2026,345,405,375
Maharashtra,Nashik,Nashik APMC,Sugarcane,14/02/2026,350,411,380
Maharashtra,Nashik,Nashik APMC,Sugarcane,15/02/2026,365,428,396
Maharashtra,Nashik,Nashik APMC,Sugarcane,16/02/2026,374,439,406
Maharashtra,Nashik,Nashik APMC,Sugarcane,17/02/2026,384,450,417
Maharashtra,Nashik,Nashik APMC,Sugarcane,18/02/2026,382,448,415
Maharashtra,Nashik,Nashik APMC,Sugarcane,19/02/2026,365,429,397
Maharashtra,Nashik,Nashik APMC,Sugarcane,20/02/2026,382,449,416
Maharashtra,Nashik,Nashik APMC,Sugarcane,21/02/2026,355,417,386
Maharashtra,Nashik,Nashik APMC,Sugarcane,22/02/2026,337,396,366
Maharashtra,Nashik,Nashik APMC,Sugarcane,23/02/2026,356,418,387
Maharashtra,Nashik,Nashik APMC,Sugarcane,24/02/2026,355,416,385
Maharashtra,Nashik,Nashik APMC,Sugarcane,25/02/2026,358,420,389
Maharashtra,Nashik,Nashik APMC,Sugarcane,26/02/2026,353,414,384
Maharashtra,Nashik,Nashik APMC,Sugarcane,27/02/2026,362,425,393
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,01/09/2025,287,337,312
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,02/09/2025,304,357,330
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,03/09/2025,249,292,270
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,04/09/2025,255,300,278
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,05/09/2025,263,309,286
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,06/09/2025,287,337,312
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,07/09/2025,272,319,295
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,08/09/2025,263,309,286
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,09/09/2025,286,335,311
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,10/09/2025,289,340,314
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,11/09/2025,273,321,297
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,12/09/2025,260,306,283
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,13/09/2025,277,326,302
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,14/09/2025,269,316,293
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,15/09/2025,269,316,292
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,16/09/2025,264,310,287
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,17/09/2025,287,337,312
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,18/09/2025,276,324,300
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,19/09/2025,288,339,314
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,20/09/2025,293,344,319
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,21/09/2025,279,327,303
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,22/09/2025,263,309,286
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,23/09/2025,288,338,313
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,24/09/2025,279,327,303
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,25/09/2025,313,367,340
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,26/09/2025,276,324,300
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,27/09/2025,282,331,307
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,28/09/2025,276,324,300
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,29/09/2025,269,316,293
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,30/09/2025,267,313,290
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,01/10/2025,276,324,300
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,02/10/2025,279,328,304
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,03/10/2025,289,340,315
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,04/10/2025,276,324,300
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,05/10/2025,264,310,287
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,06/10/2025,266,312,289
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,07/10/2025,250,294,272
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,08/10/2025,298,350,324
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,09/10/2025,263,309,286
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,10/10/2025,287,337,312
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,11/10/2025,276,324,300
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,12/10/2025,277,325,301
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,13/10/2025,270,317,294
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,14/10/2025,260,305,282
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,15/10/2025,257,302,279
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,16/10/2025,300,352,326
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,17/10/2025,275,322,299
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,18/10/2025,291,342,316
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,19/10/2025,295,347,321
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,20/10/2025,267,313,290
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,21/10/2025,281,329,305
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,22/10/2025,275,323,299
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,23/10/2025,256,301,278
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,24/10/2025,272,319,295
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,25/10/2025,284,334,309
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,26/10/2025,267,314,291
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,27/10/2025,271,318,294
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,28/10/2025,273,321,297
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,29/10/2025,310,364,337
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,30/10/2025,248,291,269
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,31/10/2025,285,335,310
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,01/11/2025,274,321,297
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,02/11/2025,268,315,291
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,03/11/2025,274,322,298
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,04/11/2025,290,340,315
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,05/11/2025,291,342,316
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,06/11/2025,283,332,308
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,07/11/2025,298,350,324
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,08/11/2025,301,354,327
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,09/11/2025,294,346,320
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,10/11/2025,273,321,297
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,11/11/2025,290,341,316
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,12/11/2025,291,342,316
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,13/11/2025,271,318,294
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,14/11/2025,259,304,282
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,15/11/2025,253,296,274
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,16/11/2025,286,336,311
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,17/11/2025,291,341,316
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,18/11/2025,268,314,291
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,19/11/2025,304,357,330
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,20/11/2025,290,341,315
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,21/11/2025,310,364,337
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,22/11/2025,295,346,321
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,23/11/2025,273,320,296
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,24/11/2025,298,349,324
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,25/11/2025,302,354,328
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,26/11/2025,283,332,308
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,27/11/2025,269,316,293
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,28/11/2025,295,346,320
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,29/11/2025,278,326,302
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,30/11/2025,312,367,339
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,01/12/2025,289,339,314
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,02/12/2025,323,380,351
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,03/12/2025,263,308,286
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,04/12/2025,299,352,326
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,05/12/2025,321,377,349
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,06/12/2025,285,334,309
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,07/12/2025,297,349,323
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,08/12/2025,294,345,319
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,09/12/2025,290,341,315
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,10/12/2025,306,359,332
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,11/12/2025,282,331,307
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,12/12/2025,302,354,328
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,13/12/2025,312,367,340
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,14/12/2025,302,354,328
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,15/12/2025,290,340,315
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,16/12/2025,323,379,351
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,17/12/2025,319,374,347
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,18/12/2025,292,342,317
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,19/12/2025,288,338,313
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,20/12/2025,295,346,320
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,21/12/2025,319,375,347
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,22/12/2025,316,371,343
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,23/12/2025,325,381,353
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,24/12/2025,308,361,335
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,25/12/2025,299,351,325
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,26/12/2025,329,387,358
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,27/12/2025,307,360,333
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,28/12/2025,319,375,347
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,29/12/2025,292,343,318
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,30/12/2025,309,363,336
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,31/12/2025,335,393,364
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,01/01/2026,308,362,335
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,02/01/2026,333,391,362
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,03/01/2026,284,334,309
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,04/01/2026,313,368,340
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,05/01/2026,320,376,348
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,06/01/2026,351,413,382
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,07/01/2026,306,359,332
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,08/01/2026,336,394,365
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,09/01/2026,343,403,373
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,10/01/2026,315,370,343
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,11/01/2026,322,378,350
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,12/01/2026,331,388,360
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,13/01/2026,306,359,332
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,14/01/2026,323,379,351
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,15/01/2026,351,412,382
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,16/01/2026,340,399,370
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,17/01/2026,330,387,359
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,18/01/2026,335,393,364
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,19/01/2026,343,403,373
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,20/01/2026,347,408,377
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,21/01/2026,327,384,355
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,22/01/2026,361,424,392
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,23/01/2026,358,420,389
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,24/01/2026,349,409,379
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,25/01/2026,325,382,354
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,26/01/2026,323,379,351
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,27/01/2026,335,393,364
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,28/01/2026,342,401,372
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,29/01/2026,313,368,341
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,30/01/2026,350,411,381
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,31/01/2026,364,427,395
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,01/02/2026,353,414,384
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,02/02/2026,334,392,363
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,03/02/2026,333,390,361
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,04/02/2026,351,412,381
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,05/02/2026,344,404,374
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,06/02/2026,354,416,385
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,07/02/2026,357,420,389
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,08/02/2026,366,430,398
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,09/02/2026,331,389,360
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,10/02/2026,353,415,384
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,11/02/2026,345,405,375
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,12/02/2026,349,410,380
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,13/02/2026,365,429,397
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,14/02/2026,368,432,400
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,15/02/2026,375,440,408
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,16/02/2026,360,423,391
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,17/02/2026,352,413,383
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,18/02/2026,350,411,381
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,19/02/2026,327,384,356
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,20/02/2026,377,442,410
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,21/02/2026,351,412,381
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,22/02/2026,365,428,396
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,23/02/2026,368,432,400
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,24/02/2026,338,396,367
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,25/02/2026,343,403,373
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,26/02/2026,383,450,417
Maharashtra,Nagpur,Nagpur APMC,Sugarcane,27/02/2026,364,427,395
Maharashtra,Solapur,Solapur APMC,Sugarcane,01/09/2025,260,305,283
Maharashtra,Solapur,Solapur APMC,Sugarcane,02/09/2025,267,313,290
Maharashtra,Solapur,Solapur APMC,Sugarcane,03/09/2025,285,335,310
Maharashtra,Solapur,Solapur APMC,Sugarcane,04/09/2025,283,332,307
Maharashtra,Solapur,Solapur APMC,Sugarcane,05/09/2025,245,288,266
Maharashtra,Solapur,Solapur APMC,Sugarcane,06/09/2025,293,344,318
Maharashtra,Solapur,Solapur APMC,Sugarcane,07/09/2025,282,331,307
Maharashtra,Solapur,Solapur APMC,Sugarcane,08/09/2025,264,310,287
Maharashtra,Solapur,Solapur APMC,Sugarcane,09/09/2025,248,291,270
Maharashtra,Solapur,Solapur APMC,Sugarcane,10/09/2025,282,332,307
Maharashtra,Solapur,Solapur APMC,Sugarcane,11/09/2025,273,321,297
Maharashtra,Solapur,Solapur APMC,Sugarcane,12/09/2025,243,285,264
Maharashtra,Solapur,Solapur APMC,Sugarcane,13/09/2025,262,307,285
Maharashtra,Solapur,Solapur APMC,Sugarcane,14/09/2025,314,368,341
Maharashtra,Solapur,Solapur APMC,Sugarcane,15/09/2025,265,311,288
Maharashtra,Solapur,Solapur APMC,Sugarcane,16/09/2025,253,297,275
Maharashtra,Solapur,Solapur APMC,Sugarcane,17/09/2025,249,292,271
Maharashtra,Solapur,Solapur APMC,Sugarcane,18/09/2025,292,343,317
Maharashtra,Solapur,Solapur APMC,Sugarcane,19/09/2025,277,326,301
Maharashtra,Solapur,Solapur APMC,Sugarcane,20/09/2025,286,336,311
Maharashtra,Solapur,Solapur APMC,Sugarcane,21/09/2025,268,314,291
Maharashtra,Solapur,Solapur APMC,Sugarcane,22/09/2025,283,332,308
Maharashtra,Solapur,Solapur APMC,Sugarcane,23/09/2025,250,294,272
Maharashtra,Solapur,Solapur APMC,Sugarcane,24/09/2025,266,312,289
Maharashtra,Solapur,Solapur APMC,Sugarcane,25/09/2025,268,314,291
Maharashtra,Solapur,Solapur APMC,Sugarcane,26/09/2025,285,334,310
Maharashtra,Solapur,Solapur APMC,Sugarcane,27/09/2025,268,315,292
Maharashtra,Solapur,Solapur APMC,Sugarcane,28/09/2025,254,298,276
Maharashtra,Solapur,Solapur APMC,Sugarcane,29/09/2025,264,310,287
Maharashtra,Solapur,Solapur APMC,Sugarcane,30/09/2025,237,279,258
Maharashtra,Solapur,Solapur APMC,Sugarcane,01/10/2025,227,267,247
Maharashtra,Solapur,Solapur APMC,Sugarcane,02/10/2025,276,324,300
Maharashtra,Solapur,Solapur APMC,Sugarcane,03/10/2025,257,302,280
Maharashtra,Solapur,Solapur APMC,Sugarcane,04/10/2025,259,304,282
Maharashtra,Solapur,Solapur APMC,Sugarcane,05/10/2025,276,324,300
Maharashtra,Solapur,Solapur APMC,Sugarcane,06/10/2025,285,335,310
Maharashtra,Solapur,Solapur APMC,Sugarcane,07/10/2025,272,319,295
Maharashtra,Solapur,Solapur APMC,Sugarcane,08/10/2025,293,344,319
Maharashtra,Solapur,Solapur APMC,Sugarcane,09/10/2025,271,319,295
Maharashtra,Solapur,Solapur APMC,Sugarcane,10/10/2025,268,315,292
Maharashtra,Solapur,Solapur APMC,Sugarcane,11/10/2025,268,314,291
Maharashtra,Solapur,Solapur APMC,Sugarcane,12/10/2025,244,287,265
Maharashtra,Solapur,Solapur APMC,Sugarcane,13/10/2025,279,328,303
Maharashtra,Solapur,Solapur APMC,Sugarcane,14/10/2025,227,266,246
Maharashtra,Solapur,Solapur APMC,Sugarcane,15/10/2025,256,300,278
Maharashtra,Solapur,Solapur APMC,Sugarcane,16/10/2025,265,311,288
Maharashtra,Solapur,Solapur APMC,Sugarcane,17/10/2025,253,297,275
Maharashtra,Solapur,Solapur APMC,Sugarcane,18/10/2025,258,303,281
Maharashtra,Solapur,Solapur APMC,Sugarcane,19/10/2025,294,345,320
Maharashtra,Solapur,Solapur APMC,Sugarcane,20/10/2025,283,332,307
Maharashtra,Solapur,Solapur APMC,Sugarcane,21/10/2025,255,300,278
Maharashtra,Solapur,Solapur APMC,Sugarcane,22/10/2025,259,304,282
Maharashtra,Solapur,Solapur APMC,Sugarcane,23/10/2025,247,290,268
Maharashtra,Solapur,Solapur APMC,Sugarcane,24/10/2025,278,326,302
Maharashtra,Solapur,Solapur APMC,Sugarcane,25/10/2025,263,309,286
Maharashtra,Solapur,Solapur APMC,Sugarcane,26/10/2025,237,278,258
Maharashtra,Solapur,Solapur APMC,Sugarcane,27/10/2025,269,316,293
Maharashtra,Solapur,Solapur APMC,Sugarcane,28/10/2025,275,323,299
Maharashtra,Solapur,Solapur APMC,Sugarcane,29/10/2025,284,333,308
Maharashtra,Solapur,Solapur APMC,Sugarcane,30/10/2025,268,314,291
Maharashtra,Solapur,Solapur APMC,Sugarcane,31/10/2025,264,309,287
Maharashtra,Solapur,Solapur APMC,Sugarcane,01/11/2025,301,353,327
Maharashtra,Solapur,Solapur APMC,Sugarcane,02/11/2025,270,317,294
Maharashtra,Solapur,Solapur APMC,Sugarcane,03/11/2025,282,331,306
Maharashtra,Solapur,Solapur APMC,Sugarcane,04/11/2025,263,308,286
Maharashtra,Solapur,Solapur APMC,Sugarcane,05/11/2025,282,331,307
Maharashtra,Solapur,Solapur APMC,Sugarcane,06/11/2025,249,293,271
Maharashtra,Solapur,Solapur APMC,Sugarcane,07/11/2025,265,311,288
Maharashtra,Solapur,Solapur APMC,Sugarcane,08/11/2025,254,298,276
Maharashtra,Solapur,Solapur APMC,Sugarcane,09/11/2025,264,310,287
Maharashtra,Solapur,Solapur APMC,Sugarcane,10/11/2025,293,344,319
Maharashtra,Solapur,Solapur APMC,Sugarcane,11/11/2025,265,311,288
Maharashtra,Solapur,Solapur APMC,Sugarcane,12/11/2025,286,336,311
Maharashtra,Solapur,Solapur APMC,Sugarcane,13/11/2025,299,351,325
Maharashtra,Solapur,Solapur APMC,Sugarcane,14/11/2025,276,324,300
Maharashtra,Solapur,Solapur APMC,Sugarcane,15/11/2025,292,343,317
Maharashtra,Solapur,Solapur APMC,Sugarcane,16/11/2025,285,335,310
Maharashtra,Solapur,Solapur APMC,Sugarcane,17/11/2025,280,328,304
Maharashtra,Solapur,Solapur APMC,Sugarcane,18/11/2025,290,340,315
Maharashtra,Solapur,Solapur APMC,Sugarcane,19/11/2025,307,361,334
Maharashtra,Solapur,Solapur APMC,Sugarcane,20/11/2025,270,317,293
Maharashtra,Solapur,Solapur APMC,Sugarcane,21/11/2025,265,311,288
Maharashtra,Solapur,Solapur APMC,Sugarcane,22/11/2025,265,311,288
Maharashtra,Solapur,Solapur APMC,Sugarcane,23/11/2025,297,348,323
Maharashtra,Solapur,Solapur APMC,Sugarcane,24/11/2025,300,352,326
Maharashtra,Solapur,Solapur APMC,Sugarcane,25/11/2025,274,322,298
Maharashtra,Solapur,Solapur APMC,Sugarcane,26/11/2025,250,294,272
Maharashtra,Solapur,Solapur APMC,Sugarcane,27/11/2025,274,321,297
Maharashtra,Solapur,Solapur APMC,Sugarcane,28/11/2025,293,344,319
Maharashtra,Solapur,Solapur APMC,Sugarcane,29/11/2025,284,334,309
Maharashtra,Solapur,Solapur APMC,Sugarcane,30/11/2025,289,339,314
Maharashtra,Solapur,Solapur APMC,Sugarcane,01/12/2025,279,327,303
Maharashtra,Solapur,Solapur APMC,Sugarcane,02/12/2025,303,356,329
Maharashtra,Solapur,Solapur APMC,Sugarcane,03/12/2025,293,344,319
Maharashtra,Solapur,Solapur APMC,Sugarcane,04/12/2025,298,350,324
Maharashtra,Solapur,Solapur APMC,Sugarcane,05/12/2025,292,343,317
Maharashtra,Solapur,Solapur APMC,Sugarcane,06/12/2025,298,350,324
Maharashtra,Solapur,Solapur APMC,Sugarcane,07/12/2025,298,350,324
Maharashtra,Solapur,Solapur APMC,Sugarcane,08/12/2025,277,326,302
Maharashtra,Solapur,Solapur APMC,Sugarcane,09/12/2025,298,350,324
Maharashtra,Solapur,Solapur APMC,Sugarcane,10/12/2025,305,359,332
Maharashtra,Solapur,Solapur APMC,Sugarcane,11/12/2025,312,366,339
Maharashtra,Solapur,Solapur APMC,Sugarcane,12/12/2025,301,354,327
Maharashtra,Solapur,Solapur APMC,Sugarcane,13/12/2025,281,329,305
Maharashtra,Solapur,Solapur APMC,Sugarcane,14/12/2025,284,333,308
Maharashtra,Solapur,Solapur APMC,Sugarcane,15/12/2025,290,341,316
Maharashtra,Solapur,Solapur APMC,Sugarcane,16/12/2025,301,353,327
Maharashtra,Solapur,Solapur APMC,Sugarcane,17/12/2025,297,348,322
Maharashtra,Solapur,Solapur APMC,Sugarcane,18/12/2025,282,331,306
Maharashtra,Solapur,Solapur APMC,Sugarcane,19/12/2025,283,332,307
Maharashtra,Solapur,Solapur APMC,Sugarcane,20/12/2025,268,315,292
Maharashtra,Solapur,Solapur APMC,Sugarcane,21/12/2025,253,297,275
Maharashtra,Solapur,Solapur APMC,Sugarcane,22/12/2025,300,353,327
Maharashtra,Solapur,Solapur APMC,Sugarcane,23/12/2025,339,398,369
Maharashtra,Solapur,Solapur APMC,Sugarcane,24/12/2025,332,390,361
Maharashtra,Solapur,Solapur APMC,Sugarcane,25/12/2025,290,340,315
